3.4964,37.829,-0.96769,4.2418
9.3443,16.843,-2.6656,-1.2643
5.994,17.014,-1.4732,-7.5187
19.645,-4.3591,-3.5872,-9.6958
12.737,-6.7973,-0.3919,-2.5008
14.574,-5.5864,-1.2461,-5.5482
6.4904,27.556,1.3069,0.19266
8.4458,23.65,-2.9225,-1.719
9.0963,15.958,0.3725,-2.7432
13.643,3.3012,-0.79686,-3.6655
9.0784,5.506,-0.88318,-3.5966
12.327,8.4384,0.013516,0.80769
3.1949,17.483,0.68784,3.0479
8.8264,15.354,-2.5147,-5.7789
7.2685,16.703,0.86521,-1.2775
4.7695,29.445,-2.7112,-2.4008
11.685,0.62301,-2.519,-2.8258
10.935,10.86,-1.9511,-2.7712
10.111,14.06,0.041515,9.6385
5.5767,11.294,-2.5132,-5.1622
13.739,0.40677,-0.52664,-1.1326
11.161,17.987,-0.41751,-2.4095
9.0081,11.241,-0.78204,-0.58268
10.076,5.3603,-0.21572,-3.6039
9.1311,13.694,-2.6587,-2.0707
4.1952,19.527,0.42494,5.3402
9.0526,13.772,-0.83946,-2.47
7.2427,13.443,0.032448,-1.683
6.7523,15.53,-2.3909,-6.9971
6.1646,20.739,-0.92642,-4.4956
8.2304,23.042,0.24111,-6.9153
3.358,27.301,0.43421,-1.0309
13.198,13.581,-1.1193,-6.1677
11.725,-12.246,-3.6213,-2.673
9.9336,4.5757,-2.5511,-4.7982
9.8847,10.154,-0.69081,-2.3499
7.3528,7.5994,0.12323,3.4276
13.379,-10.157,-0.34504,-8.0391
9.5582,13.963,-1.8664,-3.1817
7.6302,18.486,2.1741,-1.8264
14.482,-0.2871,-0.89769,-5.0283
9.2545,12.913,0.22402,-0.28755
8.0464,5.6778,-1.5879,-0.85794
9.0257,6.3355,-2.5768,-8.2023
7.1877,13.797,-0.030907,0.32946
6.285,11.298,0.46749,4.1469
18.378,-9.1565,1.577,-2.0342
15.491,13.877,-1.7481,-7.4866
11.02,1.745,-3.3023,-6.4931
5.8306,23.016,1.2872,2.5568
7.1296,6.5387,-0.62645,-2.4346
9.4145,20.062,-2.594,-8.1593
12.625,-5.9297,-1.7908,-3.7957
5.5822,20.106,-2.1439,-4.0136
2.2727,21.333,0.64191,-2.0447
5.1939,23.441,-0.16264,-5.5437
11.106,5.476,-0.6567,-1.0087
11.298,4.5814,-0.65991,-2.4319
11.498,27.968,-2.1618,-5.9736
9.5679,3.9989,0.40447,-3.0339
10.609,6.1863,-0.51012,-3.9619
8.4208,33.121,-1.3693,-6.4947
12.859,-7.8985,-1.2612,-6.919
5.4838,23.083,-1.1439,1.0755
11.509,-4.1481,-2.2545,-5.7005
7.1851,22.869,0.048466,-7.2907
8.8893,13.236,0.96888,-1.7024
11.833,8.865,2.4986,5.8439
13.446,-2.3687,-0.28735,-3.756
6.2932,18.716,-2.1632,1.2825
14.181,9.8555,-0.71577,-5.2171
12.189,-15.311,-2.4242,-7.6897
9.7749,-4.4878,-1.8672,-7.8043
9.3525,12.842,-1.9319,-0.4511
9.2783,4.4864,-2.1784,-6.7348
8.9947,8.0138,-0.46517,-0.78262
10.076,-4.1134,-2.5773,-10.955
10.17,0.385,-0.056378,-3.5266
12.74,-1.6977,0.12477,0.92272
15.064,-9.7561,0.46724,-5.1412
11.549,-2.5675,-1.0289,-2.8734
9.3045,6.2812,-0.12467,0.17272
12.074,-4.4156,1.5499,6.8559
10.608,17.261,-0.92506,-0.71355
6.5846,8.1933,-1.2516,-0.16693
13.148,15.051,1.5067,-0.44133
11.018,2.608,-4.548,-10.285
10.448,-4.6323,-1.6457,-3.7771
11.709,-0.97101,2.4371,-0.8738
10.867,13.4,-1.6667,-0.19495
6.8774,23.798,-1.7924,-1.5577
9.4616,10.55,-2.7345,-2.3377
9.5156,11.436,0.1214,2.9576
8.2355,17.216,-3.9839,-7.8418
15.579,-16.817,-2.1305,-6.653
7.0955,10.228,-0.19818,-0.014757
8.3954,-2.7963,-1.002,0.90342
7.6385,10.002,-0.11764,1.2344
6.1056,24.772,-0.82119,0.47483
9.3624,15.226,-0.037108,3.5519
9.091,28.386,-2.8207,-4.7295
15.075,-2.6656,-0.69158,1.5459
9.1741,-7.2384,-3.2155,-6.3634
6.4704,29.81,0.10773,1.3389
15.318,5.6518,-1.4392,-8.4186
14.095,-6.3235,-0.073231,3.6197
9.2384,11.575,-1.7601,-10.159
5.0046,26.021,-0.53523,-1.6054
8.5253,14.552,0.49068,-1.938
9.4828,14.774,-3.7997,-11.13
10.916,4.9373,-3.6409,-5.8225
9.1338,9.7379,-3.5913,-5.7603
11.471,5.2261,0.20009,3.5858
11.3,-1.3669,-0.42698,-1.6763
5.852,29.148,-1.9934,-2.5313
6.856,15.482,1.12,1.0043
7.542,19.282,-0.80513,2.2694
8.3158,5.1658,-3.2441,-2.5323
8.9368,1.9418,-2.4413,-5.1258
10.041,7.1771,-2.959,-5.5169
-0.046645,29.732,0.35041,5.06
8.4843,21.107,-1.8501,-5.0873
14.121,3.0913,-2.6573,-2.5764
6.4622,20.671,-1.8162,-7.2029
13.097,-10.838,-2.1829,-7.3582
11.162,-2.4603,0.20628,1.7353
9.9038,9.838,-0.32495,0.21108
10.605,3.7966,-0.57245,1.2295
4.8093,30.553,-0.412,-4.2653
9.7196,19.354,-0.93922,0.54333
15.32,-9.2037,-2.3419,-4.4298
10.326,14.205,-0.23405,-2.0121
10.137,18.8,-2.1613,0.98629
7.565,16.314,-2.5159,-0.4006
9.8978,21.182,-2.519,-12.912
10.771,14.648,0.22973,0.053514
11.414,6.3642,0.38742,-3.8022
8.7635,17.912,-3.4874,-7.7469
9.2158,11.403,-1.2094,-5.465
16.712,-11.172,-0.6437,3.0433
2.5099,28.561,-1.8632,-0.086148
17.394,-9.1885,0.076188,0.49733
11.12,2.4471,-0.64018,-0.074868
13.317,14.278,-1.2161,-1.7705
4.4806,22.81,-1.7883,-1.8629
8.0431,34.391,-0.042552,-0.71166
9.0778,7.8189,0.20109,-1.8037
11.402,9.1845,-0.3363,-0.28267
4.4606,33.709,-1.3391,-4.5596
11.564,26.059,0.30247,-2.3837
5.9774,19.928,-2.2825,-5.8385
10.22,1.1815,-0.79573,-2.9925
12.164,9.2902,0.97482,-0.010541
11.085,-5.0856,-1.2683,5.1833
13.591,-2.6701,-2.1934,-8.9383
13.337,2.2803,1.7484,-2.5118
7.8412,24.977,-1.3492,-2.6894
10.853,17.441,-0.37546,-2.2348
6.8679,15.184,-2.1365,-7.1808
5.6161,25.727,-0.59326,-1.281
13.067,-1.8111,-0.33954,0.54421
10,13.27,-0.99355,-6.9028
9.8179,23.698,-0.53884,-3.6914
13.022,2.107,0.70354,-4.8122
11.972,0.94314,-2.9857,-5.6952
11.161,1.2686,-0.70929,-2.0085
14.147,3.9103,-3.816,-4.9092
13.084,11.371,-0.95982,-6.6238
10.795,23.065,1.7302,2.1041
7.7103,13.843,0.33097,-1.4895
7.839,14.407,-1.0098,1.7057
13.954,-6.3889,-1.4783,-2.6773
4.6542,33.486,-0.25292,-3.7011
9.9189,7.5903,0.49468,-1.5343
3.5364,19.505,-0.97915,-4.7871
13.385,17.412,1.2836,5.3054
12.858,7.7008,-2.1538,-6.4639
10.004,13.701,-3.8253,-12.687
9.7651,0.53936,-2.0581,-5.2696
1.7539,30.95,-1.2819,0.45502
11.928,7.5904,-1.5272,-1.5414
2.7285,16.48,-2.1984,-4.2411
2.3078,24.382,0.89114,5.8913
10.265,4.1455,-3.2858,-8.4218
6.8542,19.643,-1.6955,-3.1649
11.365,-3.2528,-2.3708,-8.0127
12.245,11.374,-1.6705,-6.6777
12.845,15.504,-1.9421,-5.5809
7.7077,10.997,-0.32348,0.21096
11.49,4.4079,-2.4723,1.7575
10.334,11.25,-2.1606,-2.0315
12.74,11.116,-0.85698,-6.4177
11.778,7.9582,0.53298,-1.3962
12.978,4.1263,-3.6227,-8.8143
9.5624,5.1856,1.5452,-0.17557
9.5118,7.3086,-2.2422,-0.86095
13.342,4.9894,-0.083968,-0.34614
2.9566,38.063,0.48431,2.5891
8.3265,16.487,0.87114,1.8531
5.7859,8.3467,-1.7317,-6.7863
8.7311,14.451,-0.96561,0.20814
12.151,2.1805,-1.2296,-7.9238
12.739,-0.41861,-1.8565,-1.5726
6.6338,14.209,-0.61574,-0.39015
8.4376,4.6798,-0.4928,1.4925
10.454,4.3685,-1.4982,-8.562
9.032,4.035,-0.81281,-3.4098
11.001,2.7246,2.781,2.7323
11.326,5.7997,-1.0107,-2.6757
6.9157,16.68,0.00452,1.4786
9.4135,7.6671,-1.6541,-1.605
2.9286,23.498,-1.7465,-1.9087
13.799,-0.71028,-1.489,-3.1281
7.9135,16.585,-0.20159,3.8812
6.0073,27.654,-2.1335,-5.8028
9.1578,14.934,-3.6205,-6.5877
5.2617,16.914,-0.92474,-4.8428
9.9308,12.931,-1.6172,-4.1344
8.1405,10.438,-0.60401,0.054573
17.223,-23.267,-0.88035,-6.9826
13.776,-19.636,0.03113,-0.80583
1.7188,13.914,0.27386,-3.5811
11.464,2.65,-2.8747,-3.1386
5.3629,14.021,-3.1561,-12.899
9.1541,4.2587,-0.28945,-8.5657
10.545,7.0353,-0.5667,3.1582
12.48,-3.1148,-2.3282,-5.499
9.0944,5.1143,0.74995,-7.0498
15.228,0.50257,-0.95331,-8.6479
8.4049,18.007,-0.82525,-3.0326
11.086,24.856,-0.61259,-1.3765
12.205,5.1996,0.066552,-0.2555
10.283,7.7971,1.156,3.8523
12.922,-3.4828,-1.3705,-2.4267
11.072,3.9101,-3.4476,-6.9205
7.3993,13.744,0.43325,2.703
4.0123,8.1566,-2.312,2.0139
16.164,-8.6216,0.75883,-0.27123
7.995,18.714,-1.8337,-5.0662
10.343,2.6399,1.1093,3.6856
11.868,7.525,-2.1398,-6.4298
10.377,15.013,-2.5735,-10.39
6.9994,23.679,0.35332,-1.3311
8.4488,17.859,-2.9276,-5.0597
9.5858,-9.0354,-0.037508,-1.0619
14.905,-8.0929,-0.38082,-5.8628
7.145,21.934,-1.2026,-5.3282
12.602,4.9949,-1.483,-6.0288
11.024,5.6193,1.9102,4.604
9.2244,13.316,-1.5297,-4.2381
6.4944,25.294,-1.269,-1.2012
9.0576,11.453,-2.3276,-2.9617
9.7125,2.6322,-2.1504,-5.3784
5.1266,18.083,-1.8254,-10.955
10.637,4.837,1.4176,1.8572
7.2728,21.595,-1.5521,-1.441
9.6874,12.026,-1.9759,-7.016
11.115,9.7289,-1.6339,-4.0082
6.9996,16.27,0.010281,-2.9823
9.044,7.3719,-2.8607,-0.02158
11.161,5.7431,-0.11312,-1.7733
3.9111,24.119,-2.8827,-5.1326
13.436,-11.267,-1.185,-6.8309
18.041,-9.5802,-3.5836,-9.3692
13.182,7.8733,-0.24209,-6.4635
8.9527,9.5971,-0.020141,0.94054
11.422,17.174,-1.9723,-2.3994
6.564,20.589,-0.55088,-5.1352
16.228,-10.072,-0.76971,7.1379
13.12,-0.60164,0.63924,2.5758
12.611,-0.36599,-0.81843,-1.3516
7.0951,16.788,0.47002,5.7031
11.061,11.508,-1.1651,-11.575
8.1483,10.05,-1.9168,-4.6841
8.9671,14.096,-1.0537,-3.1643
8.1095,26.461,-1.2819,-2.7448
6.598,23.466,0.24687,-4.6508
6.986,21.703,-1.0794,-1.3239
9.3038,3.1502,-2.1897,-12.303
4.3655,17.059,-1.219,-2.9642
12.015,5.1704,0.68093,1.0098
9.6093,8.1211,-1.5868,-4.0192
12.319,-10.435,-1.9314,-3.1617
10.894,-6.1861,0.39157,-3.5025
11.639,12.305,-0.85684,-0.92174
5.081,13.583,-1.5129,-5.0399
6.6162,32.566,-2.0449,-10.194
8.5175,-6.2085,-3.0928,-7.1913
10.364,10.718,-0.7831,-4.777
13.744,-0.84351,-1.4483,-7.1471
9.0383,4.2447,-0.54898,-0.61094
14.184,1.3334,-3.0599,-5.9526
11.577,-2.0552,0.86936,-1.0598
13.894,5.6495,-0.31099,-3.8239
10.421,7.5379,-3.2155,-0.63771
7.8216,0.080531,0.49491,3.2202
5.0868,0.28413,-1.831,-4.8876
10.516,4.5185,-0.57259,-2.0653
12.715,10.717,-0.68963,2.5949
9.0296,11.738,-2.242,1.2183
8.2064,12.672,-5.0466,-5.3308
8.9764,15.902,-0.24261,-2.9689
6.363,5.4889,-1.4837,-5.702
8.3649,23.227,-1.8455,-1.7195
9.4006,2.2915,-0.40757,-5.0404
10.152,7.9417,-1.9754,-8.0945
9.7885,5.6018,-0.050793,-2.7809
12.028,4.3998,-0.7866,0.56165
10.363,-8.3578,-2.4019,-4.5628
16.016,5.9272,0.18346,-0.39418
11.035,9.9049,-0.32894,1.8208
15.985,9.8763,0.77083,0.45191
7.6017,24.962,-2.2624,-8.7546
11.746,3.9638,-2.2661,-2.0435
9.1368,2.5545,-0.55689,-0.71998
11.99,-10.566,-0.056673,-1.8848
11.97,3.4793,0.17113,-2.644
2.7498,26.884,-0.99079,-4.833
5.5987,26.74,-1.3336,-3.5818
5.2207,11.716,-0.076772,-4.3298
11.333,11.186,1.7783,-0.56952
14.876,-2.9559,0.25099,-6.1651
8.9161,4.3945,-0.88045,-4.5795
12.694,7.8032,-1.8125,-6.5696
11.809,5.841,-0.29325,0.019044
6.5121,14.37,-1.6846,0.90709
11.318,19.849,-0.66279,1.0173
7.5062,18.751,0.10061,2.2009
15.029,-4.7655,0.30712,1.2538
9.892,10.467,-0.16825,0.10122
15.426,-4.1312,0.94869,2.4664
8.5902,12.716,1.618,-1.548
11.955,6.9951,-3.6837,-4.2
9.7917,3.6813,-3.5154,-10.838
3.2939,17.497,-2.3048,-2.8589
6.7426,18.574,-3.8255,-10.061
12.031,18.225,-1.505,-7.0486
9.818,5.9844,-1.4757,-5.2515
6.2896,8.6971,-0.64584,-6.8865
7.9225,11.009,-0.59531,-2.3388
10.828,2.1856,-1.9704,-0.68915
6.7065,13.175,-2.1502,-5.571
13.234,4.1477,0.12204,0.36407
7.875,11.986,-1.5402,-3.2607
15.999,-10.918,-2.9392,-1.7993
6.4185,12.928,-0.98542,-3.515
10.661,-4.1041,-0.71131,-1.5735
4.9553,13.072,-1.5813,4.4965
7.6,2.409,-0.061583,2.2947
8.0324,8.5375,-0.6807,-5.6879
11.331,-3.7961,-1.301,0.34589
13.125,-5.0228,-1.0623,-6.2276
10.997,3.2398,-0.35203,-1.9945
8.7627,1.3553,-1.6243,-2.9551
12.705,1.4528,-2.4919,-2.2876
12.65,4.4506,-1.22,-4.6772
10.399,-0.62076,-0.81736,-0.90207
11.895,12.402,-0.27956,4.0821
11.369,-7.8797,-1.0426,-9.5257
6.7266,12.614,-1.6468,-7.6216
12.519,-9.7897,-0.15665,2.3173
7.8203,10.405,-1.1606,-4.2377
7.997,2.1806,0.1413,-1.4175
10.587,2.0305,-1.127,-0.057286
8.9801,4.506,-1.0089,4.5254
9.5628,-0.41291,-1.1299,-7.6098
11.975,-13.127,-2.3028,-8.0368
13.472,4.298,-2.3109,-5.2292
9.3434,25.496,-2.3594,-5.0373
11.087,23.155,1.5241,1.1486
9.2096,5.9447,-1.2831,-4.4843
10.761,5.8334,0.32994,3.1309
11.459,0.83801,-0.50622,-5.3438
7.9541,13.441,1.6294,1.6358
10.912,-1.4785,0.31108,2.323
11.994,-12.013,-2.7352,-4.3304
10.306,6.9859,-1.4628,-5.8039
15.737,-15.327,0.26098,-0.69971
7.9816,-2.3947,-0.59244,-3.465
7.5554,32.704,2.2035,-0.22842
4.1963,19.858,-1.0677,1.4872
13.02,4.082,-3.1947,-6.9623
12.876,10.708,-0.37197,-4.0181
9.735,-4.8038,-2.2895,-7.4979
12.98,4.25,-0.93009,-2.4841
10.609,10.56,0.52459,-5.7858
10.964,6.3826,-0.56417,-7.9287
10.375,8.3725,-0.57625,-1.7102
11.459,0.34257,-1.2789,-7.7922
10.337,12.967,-1.2071,-4.6666
19.245,-20.626,-1.1458,-0.58913
6.1306,10.797,-4.9584,-5.8104
3.85,28.318,-0.44382,3.072
6.2168,30.386,0.40042,-4.323
6.3738,13.491,-2.8351,-2.8475
8.5619,7.3729,-3.1524,-5.1255
9.4412,12.574,-0.12176,2.5646
9.2752,18.261,-3.132,-5.4513
11.795,11.473,-3.375,-3.7981
11.291,7.1019,0.11578,2.5376
12.492,-2.9463,-1.9253,-5.7841
15.898,-0.92009,0.76056,-1.9227
14.056,-2.2196,-2.8275,-10.248
5.7439,29.036,-1.8688,-4.6
2.2757,15.032,-0.65819,-1.2819
12.991,2.0553,-0.2231,-4.3548
3.9119,32.671,-0.33867,-1.7637
10.221,3.5313,-0.72924,-3.8025
10.118,2.741,-1.325,-4.9514
17.387,-16.902,-1.8191,-1.5859
9.7704,6.3207,-0.3205,0.78755
8.3174,10.379,-1.5471,0.073492
10.782,7.2415,-0.40375,-5.7849
10.815,-0.96859,0.53825,-1.1542
10.232,8.1088,-4.181,-5.55
7.9816,7.957,1.5519,-3.5585
5.9451,14.645,-1.8939,2.1931
11.05,-1.1626,0.86175,0.58362
5.5462,16.275,1.1943,-1.5568
6.5766,44.549,-3.0773,-2.6136
14.415,24.727,-0.74977,-1.3457
8.6107,20.427,3.902,4.7236
9.5346,15.376,-1.3035,-5.7619
12.984,-9.2427,-0.31229,-7.9552
9.0046,5.6926,-0.53206,-5.5657
13.414,-5.0071,0.79308,-2.4998
8.8555,14.972,0.54222,0.84793
13.359,3.9105,-2.3385,-2.9239
12.087,3.9312,-1.6201,-6.5933
9.2935,6.9573,-0.51461,0.53656
7.1288,7.406,-1.0826,-0.86057
6.5404,16.22,2.585,1.9519
9.1043,19.198,-0.37966,-5.2953
8.5468,14.841,-0.38126,0.95317
8.6446,12.647,-2.1847,-5.2169
13.262,5.5308,-2.8491,-9.2105
9.0127,14.991,0.12309,-0.45982
13.793,-13.851,-1.279,-1.6429
8.2368,12.317,-0.081959,-6.5796
13.226,-3.0198,-2.1759,1.5655
8.2679,-4.1203,0.26707,-8.3872
10.586,-3.9749,-3.5647,-12.392
13.22,-2.1599,1.2156,4.4743
8.627,17.825,0.19713,-0.10158
8.5464,9.6079,-0.84422,-4.2208
16.644,-5.6146,-2.642,-5.4237
13.154,-6.6134,-1.5622,-1.3633
8.5672,-5.8104,-0.64037,-5.4042
12.152,3.6614,0.70807,2.7097
8.8058,3.2404,-2.4616,-2.8278
12.341,11.814,0.83161,-0.40569
14.696,10.732,2.9147,3.5205
4.6784,17.615,-1.7005,-6.183
13.412,9.4435,-0.33707,-4.9105
14.836,4.1726,-1.9296,-5.7125
10.157,-3.6522,-3.4281,-3.1544
15.792,-5.9553,1.0796,-0.69349
10.515,8.8634,-0.018342,-3.059
5.8969,21.867,-1.7222,-7.4042
2.725,30.59,-0.83965,-6.6032
8.8942,15.99,-1.325,-3.4125
12.367,7.8142,-3.0672,-2.5732
11.053,3.02,-5.0762,-4.9382
11.372,7.7807,-1.0671,-1.201
8.086,-5.4351,-1.654,-5.029
10.478,-2.4424,-1.8155,-5.4699
4.5652,30.428,-2.1964,-3.5546
7.4791,8.6915,-3.57,-3.6759
7.2844,17.03,-1.7378,-0.80294
11.724,15.948,-0.7717,-9.8432
9.953,1.025,-2.5016,-5.41
6.1675,9.4116,-0.36291,-5.3229
9.9684,4.1469,-1.3858,-5.1768
7.7122,16.924,-1.1435,2.6692
7.7888,11.594,-3.0211,-8.6683
12.866,-6.5689,-2.081,-10.332
10.376,-5.4279,-0.41998,-1.5296
11.321,1.9256,-2.1171,-5.0978
12.932,-0.69257,-0.77141,-4.0663
10.598,2.3204,1.7972,4.1782
11.827,1.5934,0.12468,0.60685
12.265,-6.0861,0.46706,0.47538
13.882,3.2015,2.338,1.0678
11.578,-13.065,0.66226,0.68063
14.684,-1.9181,-0.43751,-3.1441
10.075,13.156,1.7595,1.7702
9.8412,1.6088,-2.2794,-2.9637
15.643,-5.7924,-1.9647,-3.2952
8.3095,14.322,1.8543,-1.0002
9.9905,3.1229,-0.35746,-3.8573
13.051,0.68013,-1.0595,-6.6167
10.497,10.111,-0.35205,1.3539
14.66,-10.484,-1.3736,-3.6487
13.43,6.5507,-1.4129,-5.8474
10.967,14.439,-1.547,-1.5222
7.4207,16.657,-1.7835,-5.9075
11.88,3.678,-2.3346,-3.4895
5.4144,9.556,-1.0846,2.0162
10.811,10.028,-1.8127,-1.039
12.681,-8.0298,1.0391,-0.4845
10.707,19.011,-0.66691,-2.8864
12.918,5.3008,0.44444,5.7358
16.762,-5.8723,-1.1978,-3.8758
13.064,-2.3806,-1.1153,-2.1517
10.885,-11.441,0.77943,0.77463
12.128,-6.5614,1.0768,3.2515
11.411,7.5767,-0.95341,-2.2
5.6396,37.537,1.3935,1.8323
8.6189,17.165,-0.32722,-0.89836
14.062,0.86847,-0.47882,6.9006
9.8554,4.0212,2.1,4.6208
11.932,4.409,1.1718,-2.7146
6.6618,23.561,0.28306,-5.204
10.214,5.4697,-0.43112,-7.6229
11.991,18.374,-1.7614,2.0979
5.4844,8.946,-1.1629,-6.0215
11.153,2.2759,1.5767,4.2295
9.3969,9.8435,-3.8588,-5.478
6.8839,-0.21057,-1.9008,-9.5286
9.8755,12.802,-1.267,3.4593
3.7107,23.486,-0.79031,-0.81253
2.9423,25.325,-3.5228,-0.61178
6.0966,23.561,-0.25179,-0.71571
6.7148,24.085,0.031997,-0.84308
6.1095,23.59,-2.3296,-8.451
4.2774,17.789,-1.3667,-3.4225
10.956,5.3691,-2.7162,-5.1093
4.7127,23.315,1.2975,-4.7119
10.366,-2.8827,-0.47177,-2.2718
12.61,-6.4288,-1.3548,-2.9786
9.9926,4.6139,-2.3088,-7.4087
10.309,7.8892,-0.86047,-1.3983
8.7458,25.241,1.3819,-3.5393
5.0825,25.979,-0.61072,-4.3617
9.8547,4.8161,-0.50037,-1.8932
13.187,-4.547,-2.6976,-7.5984
15.765,6.6001,-0.76506,-1.2172
8.5732,33.163,0.097658,-2.5839
4.6028,22.092,-2.9536,-8.8947
10.552,2.8787,0.59563,2.5526
11.248,-6.2107,2.4867,4.2648
9.2473,17.551,-3.2032,-4.3673
6.1895,19.316,-3.9227,-5.0607
16.714,1.4208,-1.1027,0.26911
2.1743,19.253,0.073546,1.9705
8.3086,13.916,-1.1155,-3.059
5.6167,13.147,-1.2241,-4.8631
7.8902,23.15,-0.99081,-3.3615
11.054,1.1144,-2.5056,-1.0606
10.458,6.221,-3.3248,-10.549
7.6428,10.799,1.2366,-1.559
12.577,9.8323,-0.58618,1.1588
12.064,6.5362,-2.6795,-2.6504
12.147,-5.0799,0.5216,-2.398
8.5883,6.2932,-2.8348,-6.4535
13.478,-8.5561,-1.1722,-3.7866
12.191,6.8518,0.047609,-2.3625
18.321,-9.0208,-2.189,-13.069
13.527,-13.374,-1.4942,-5.1905
13.837,-16.27,-0.95809,-1.8891
10.176,7.2626,1.7611,9.4553
5.7269,23.658,-0.35084,-6.9863
8.7688,12.256,-1.5647,-6.0023
7.4867,1.6341,-1.3187,-4.7853
8.1295,0.050863,-1.3964,-6.79
11.841,10.56,0.84799,-2.5129
8.1534,11.206,-1.4022,-10.129
